rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.4307899080488079,0.17509413626526044,0.33007600708257917,0.37245118915935005,0.7915167808532715,0.7915167808532715,-0.6250656843185425,-9.730350494384766,1,n-1,q,glm,financial,en
0.4307899080488079,0.17509413626526044,0.33007600708257917,0.37245118915935005,0.7915167808532715,0.7915167808532715,-0.6250656843185425,-9.730350494384766,1,0,q,glm,financial,en
0.4559629309413966,0.17156700497358607,0.2570583674378197,0.41966871553616514,0.735069751739502,0.735069751739502,-0.7029493451118469,-10.90552043914795,1,n-1,a,glm,financial,en
0.4559629309413966,0.17156700497358607,0.2570583674378197,0.41966871553616514,0.735069751739502,0.735069751739502,-0.7029493451118469,-10.90552043914795,1,0,a,glm,financial,en
0.5739892049118052,0.31855729578506564,0.5049640465678222,0.5282780210723821,0.8789060711860657,0.8789061307907104,-0.4681561291217804,-7.269195079803467,2,n-1,q,glm,financial,en
0.3706520961615974,0.12527794625966585,0.26287641064622724,0.3079843806435162,0.7407177686691284,0.7407177686691284,-0.7013211250305176,-10.924278259277344,2,0,q,glm,financial,en
0.49618178041336836,0.2070317991394739,0.289773351854303,0.45967581477292097,0.7863114476203918,0.7863114476203918,-0.6288949251174927,-9.783198356628418,2,n-1,a,glm,financial,en
0.4170533726484701,0.1341159104696848,0.22533020478180993,0.38290598529958825,0.7045543193817139,0.7045543789863586,-0.7451382279396057,-11.596134185791016,2,0,a,glm,financial,en
0.6081237173035716,0.35840703340865027,0.5527765705972524,0.5688988948115231,0.8992820382118225,0.8992820382118225,-0.42363256216049194,-6.573822498321533,3,n-1,q,glm,financial,en
0.3394621367104216,0.10224348470013858,0.23193516427015734,0.2784872243488369,0.7200968861579895,0.7200968861579895,-0.7299205660820007,-11.366628646850586,3,0,q,glm,financial,en
0.5061493371204223,0.22004744647939875,0.3031401920688801,0.47223255473128156,0.8048914670944214,0.8048915266990662,-0.5986655354499817,-9.306405067443848,3,n-1,a,glm,financial,en
0.4097767199563296,0.12710296767268126,0.21513253171132762,0.3759987369509289,0.6871527433395386,0.6871527433395386,-0.7673411965370178,-11.939620018005371,3,0,a,glm,financial,en
0.6149181648484692,0.3691215290825235,0.5661756099002777,0.5806327309770338,0.91054767370224,0.91054767370224,-0.40091678500175476,-6.238536834716797,4,n-1,q,glm,financial,en
0.3265366918024206,0.0943144689736348,0.2196828046689202,0.2642984759278365,0.7014027237892151,0.7014028429985046,-0.7557846903800964,-11.766571998596191,4,0,q,glm,financial,en
0.5158772987160238,0.23466649287505825,0.31665455798013875,0.48139080279440505,0.8136137127876282,0.813613772392273,-0.58683842420578,-9.122044563293457,4,n-1,a,glm,financial,en
0.40015133263614056,0.12011119207743992,0.21263301079404248,0.365555064448591,0.6789749264717102,0.6789749264717102,-0.7771638035774231,-12.08779239654541,4,0,a,glm,financial,en
