rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.1864945493754246,0.06520635206351685,0.14278164609371377,0.1451863682830793,0.5511935949325562,0.5511935949325562,-0.9166869521141052,-14.245721817016602,1,n-1,q,llama,medical,en
0.1864945493754246,0.06520635206351685,0.14278164609371377,0.1451863682830793,0.5511935949325562,0.5511935949325562,-0.9166869521141052,-14.245721817016602,1,0,q,llama,medical,en
0.2791599133454934,0.11128943493859997,0.16185082411325485,0.2520483487760612,0.6142565608024597,0.6142565608024597,-0.8462561368942261,-13.186893463134766,1,n-1,a,llama,medical,en
0.2791599133454934,0.11128943493859997,0.16185082411325485,0.2520483487760612,0.6142565608024597,0.6142565608024597,-0.8462561368942261,-13.186893463134766,1,0,a,llama,medical,en
0.3925593292801941,0.23819394802352667,0.3670711283482333,0.3727181220660256,0.6695838570594788,0.6695838570594788,-0.7536336779594421,-11.701668739318848,2,n-1,q,llama,medical,en
0.15580788408399399,0.042552135861976204,0.1213880425374751,0.12320738058093819,0.4702097773551941,0.4702098071575165,-1.002407431602478,-15.589554786682129,2,0,q,llama,medical,en
0.3760477731454358,0.1786514999235201,0.22807146310233176,0.3483145077050386,0.6746302247047424,0.6746302247047424,-0.7592968344688416,-11.799346923828125,2,n-1,a,llama,medical,en
0.24569719306464244,0.08270102954067846,0.1388063327935506,0.22390566653176797,0.5329837203025818,0.5329837203025818,-0.9324696063995361,-14.518260955810547,2,0,a,llama,medical,en
0.42315134001456967,0.28930705225686626,0.4005572531099212,0.4048984972581673,0.6880378723144531,0.6880378723144531,-0.7146562337875366,-11.088038444519043,3,n-1,q,llama,medical,en
0.14052660751614773,0.03606407887787566,0.10998075245255927,0.11061131273729465,0.4190165400505066,0.4190165400505066,-1.0524998903274536,-16.37680435180664,3,0,q,llama,medical,en
0.38482896626455193,0.1944647355511635,0.23857085071465972,0.36010174263951567,0.6859033107757568,0.6859033703804016,-0.7418856620788574,-11.554110527038574,3,n-1,a,llama,medical,en
0.23179242405668754,0.07404583360761911,0.1326110671802262,0.21059571526943757,0.48546555638313293,0.48546555638313293,-0.979454517364502,-15.224471092224121,3,0,a,llama,medical,en
0.4176797798497365,0.29520714357580924,0.3980290943103264,0.4047477660393758,0.6790997982025146,0.6790997982025146,-0.7251582741737366,-11.24834156036377,4,n-1,q,llama,medical,en
0.13411067043460034,0.03063259879514768,0.10287132769517124,0.10512205987264595,0.37657430768013,0.3765743374824524,-1.092788577079773,-16.99521255493164,4,0,q,llama,medical,en
0.3854132287154574,0.19837220638563197,0.24413193696373564,0.3600986934631216,0.6820622682571411,0.6820622682571411,-0.7421658635139465,-11.539751052856445,4,n-1,a,llama,medical,en
0.2227465493236442,0.06553112682885452,0.12711807986900414,0.20135032742821518,0.43289339542388916,0.43289339542388916,-1.0318934917449951,-16.04355812072754,4,0,a,llama,medical,en
