rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.27439095259124835,0.09827910772355217,0.2719375446115589,0.2714943362636943,0.7508957386016846,0.7508957386016846,-0.6710970401763916,-10.40771484375,1,n-1,q,llama,financial,zh
0.27439095259124835,0.09827910772355217,0.2719375446115589,0.2714943362636943,0.7508957386016846,0.7508957386016846,-0.6710970401763916,-10.40771484375,1,0,q,llama,financial,zh
0.3942536568533515,0.2688177736941268,0.37997847355525616,0.39263439811338025,0.7268346548080444,0.7268346548080444,-0.698024332523346,-10.846915245056152,1,n-1,a,llama,financial,zh
0.3942536568533515,0.2688177736941268,0.37997847355525616,0.39263439811338025,0.7268346548080444,0.7268346548080444,-0.698024332523346,-10.846915245056152,1,0,a,llama,financial,zh
0.5269874291893452,0.33520676761389906,0.5221230951577613,0.5237090796251,0.9218225479125977,0.9218225479125977,-0.30970004200935364,-4.810748100280762,2,n-1,q,llama,financial,zh
0.2510236594959887,0.08238949602585965,0.24843105532263232,0.2486438500888561,0.7128064632415771,0.7128064632415771,-0.727440357208252,-11.266036987304688,2,0,q,llama,financial,zh
0.46663175728154227,0.37654686557762423,0.45693938595892225,0.4648249091816151,0.8011797070503235,0.8011797070503235,-0.5317514538764954,-8.25162410736084,2,n-1,a,llama,financial,zh
0.3717689235862433,0.24525934894047083,0.3575211223112471,0.3686023655688295,0.7101982831954956,0.7101982831954956,-0.7218462228775024,-11.203028678894043,2,0,a,llama,financial,zh
0.5357458758560515,0.35691233523337507,0.5331631890919561,0.533344734061973,0.9365590214729309,0.9365590214729309,-0.22963978350162506,-3.568051815032959,3,n-1,q,llama,financial,zh
0.23885691038896328,0.0740655753928044,0.23676961561200566,0.23699110182551178,0.6887422800064087,0.6887422800064087,-0.7589553594589233,-11.747212409973145,3,0,q,llama,financial,zh
0.5621523775079175,0.502289973391432,0.5576017525999062,0.5605934358538532,0.8508860468864441,0.8508860468864441,-0.38434112071990967,-5.962088584899902,3,n-1,a,llama,financial,zh
0.3544519319031451,0.23086013508611308,0.339460242142576,0.3515468277077056,0.6899210810661316,0.6899210810661316,-0.7440862059593201,-11.549822807312012,3,0,a,llama,financial,zh
0.5775644866926225,0.39604479036078966,0.5730526684842473,0.5751437124759893,0.9527577757835388,0.9527577757835388,-0.17236749827861786,-2.67621111869812,4,n-1,q,llama,financial,zh
0.23508741502914138,0.0706845177956289,0.23230318607924616,0.23249772471911984,0.6767405271530151,0.6767404675483704,-0.7711707353591919,-11.932109832763672,4,0,q,llama,financial,zh
0.6211135378189099,0.5632353054146804,0.6166479191561869,0.6199461004487983,0.8950176239013672,0.8950176239013672,-0.2860070765018463,-4.439800262451172,4,n-1,a,llama,financial,zh
0.360601979635791,0.23656470728479276,0.34541280759822124,0.35761127588057995,0.6922176480293274,0.6922176480293274,-0.743242621421814,-11.534001350402832,4,0,a,llama,financial,zh
