rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.33630562770562766,0.11202222222222222,0.33551168831168826,0.335991341991342,0.8176067471504211,0.8176067471504211,-0.5833826661109924,-9.060084342956543,1,n-1,q,glm,financial,zh
0.33630562770562766,0.11202222222222222,0.33551168831168826,0.335991341991342,0.8176067471504211,0.8176067471504211,-0.5833826661109924,-9.060084342956543,1,0,q,glm,financial,zh
0.6369199076314058,0.47594124871989535,0.6152189984917884,0.6326106154093982,0.8273217082023621,0.8273217082023621,-0.5676065683364868,-8.818970680236816,1,n-1,a,glm,financial,zh
0.6369199076314058,0.47594124871989535,0.6152189984917884,0.6326106154093982,0.8273217082023621,0.8273217082023621,-0.5676065683364868,-8.818970680236816,1,0,a,glm,financial,zh
0.35083634992458523,0.1290199134199134,0.34879685412626593,0.34900088343029523,0.8924623131752014,0.8924623131752014,-0.4311400353908539,-6.7024431228637695,2,n-1,q,glm,financial,zh
0.3037813852813853,0.09545238095238094,0.30128636363636363,0.3025525974025974,0.7797980904579163,0.7797980904579163,-0.6458626985549927,-10.029013633728027,2,0,q,glm,financial,zh
0.6761070668482527,0.5328477847259415,0.6615617166125132,0.6731738164667931,0.8467217683792114,0.8467217683792114,-0.5326939821243286,-8.2794189453125,2,n-1,a,glm,financial,zh
0.5986079003720752,0.45021789955835717,0.5823723503242544,0.5948645931396266,0.8090786933898926,0.8090786933898926,-0.5996881127357483,-9.319330215454102,2,0,a,glm,financial,zh
0.36157539682539674,0.13734761904761902,0.3605261904761904,0.36102777777777784,0.897502064704895,0.897502064704895,-0.4172094166278839,-6.484523773193359,3,n-1,q,glm,financial,zh
0.2871170995670995,0.08846666666666667,0.2828482683982685,0.2850904761904762,0.7615431547164917,0.7615431547164917,-0.6743389368057251,-10.485208511352539,3,0,q,glm,financial,zh
0.6623289302465132,0.522014726904496,0.6462700416760581,0.6596625784441088,0.8421914577484131,0.8421914577484131,-0.5394707918167114,-8.377837181091309,3,n-1,a,glm,financial,zh
0.6068948969277175,0.4628706556582688,0.589690991271727,0.604673669716141,0.8011130094528198,0.8011130094528198,-0.6119214296340942,-9.520500183105469,3,0,a,glm,financial,zh
0.3699365079365079,0.14126666666666665,0.3709253968253968,0.37116666666666676,0.9022089838981628,0.9022089838981628,-0.4098609685897827,-6.3631978034973145,4,n-1,q,glm,financial,zh
0.2819761904761905,0.08245555555555555,0.2783887445887446,0.27987445887445894,0.7466698884963989,0.7466698288917542,-0.6958436369895935,-10.807694435119629,4,0,q,glm,financial,zh
0.6899202234848114,0.5531357042374974,0.6748086125546082,0.6883398859279704,0.8462707996368408,0.8462707996368408,-0.5324040055274963,-8.272292137145996,4,n-1,a,glm,financial,zh
0.5873775219840143,0.442017544866119,0.5745924634459266,0.5842197228144936,0.7977149486541748,0.7977149486541748,-0.6180525422096252,-9.603161811828613,4,0,a,glm,financial,zh
