rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.3816154954592481,0.16690355104900592,0.30883869866330005,0.3109615648127002,0.8052079677581787,0.8052079677581787,-0.5941958427429199,-9.249267578125,1,n-1,q,glm,medical,en
0.3816154954592481,0.16690355104900592,0.30883869866330005,0.3109615648127002,0.8052079677581787,0.8052079677581787,-0.5941958427429199,-9.249267578125,1,0,q,glm,medical,en
0.42065872827405604,0.20527349675438217,0.2745019888033876,0.38809182382102897,0.7691883444786072,0.7691883444786072,-0.6499138474464417,-10.108111381530762,1,n-1,a,glm,medical,en
0.42065872827405604,0.20527349675438217,0.2745019888033876,0.38809182382102897,0.7691883444786072,0.7691883444786072,-0.6499138474464417,-10.108111381530762,1,0,a,glm,medical,en
0.546308666108865,0.3083824819236396,0.4885004052539066,0.49713542069628947,0.88981032371521,0.88981032371521,-0.4408756196498871,-6.855151176452637,2,n-1,q,glm,medical,en
0.35788082161577195,0.14604595078341315,0.2831395147318067,0.2852933356151665,0.7687339186668396,0.7687340974807739,-0.6481494903564453,-10.086921691894531,2,0,q,glm,medical,en
0.5230902413225269,0.27443988741667935,0.34938371248498856,0.4895798025269973,0.8136531710624695,0.8136531114578247,-0.5835455060005188,-9.086153030395508,2,n-1,a,glm,medical,en
0.40454277885290285,0.19165622074239236,0.26016825600088533,0.36964286599020824,0.7475159168243408,0.7475159764289856,-0.6820522546768188,-10.606229782104492,2,0,a,glm,medical,en
0.5779981277144974,0.3348391432173725,0.5305619660568117,0.5374942937576221,0.9140641093254089,0.9140641093254089,-0.3904924690723419,-6.072144508361816,3,n-1,q,glm,medical,en
0.3141194443384768,0.10703810101586317,0.23631368709670242,0.23907140762988266,0.7503886222839355,0.7503886222839355,-0.677734375,-10.541805267333984,3,0,q,glm,medical,en
0.5550767496088591,0.307983723891349,0.3840633038058825,0.5226411425294304,0.8356073498725891,0.8356074094772339,-0.5461452007293701,-8.493738174438477,3,n-1,a,glm,medical,en
0.3864891058944108,0.17230789152833284,0.2453474554365337,0.3537729002500423,0.7276991009712219,0.7276991009712219,-0.7099515199661255,-11.042272567749023,3,0,a,glm,medical,en
0.5873226744493258,0.3458549216346608,0.5442814828565026,0.5510584269416048,0.9179210662841797,0.9179210662841797,-0.3812010586261749,-5.921480178833008,4,n-1,q,glm,medical,en
0.3245904875581924,0.11802259910288401,0.24587179413703947,0.24898382617697534,0.7413007020950317,0.7413007020950317,-0.6900129914283752,-10.7337007522583,4,0,q,glm,medical,en
0.554764744263635,0.3030328510925484,0.38120494976283453,0.5216558606952693,0.8399503231048584,0.8399503231048584,-0.5392284989356995,-8.379319190979004,4,n-1,a,glm,medical,en
0.3899943351229507,0.1766210537646914,0.24666339265079956,0.35728638376269684,0.7276961207389832,0.7276961207389832,-0.7072393894195557,-11.006338119506836,4,0,a,glm,medical,en
