rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.4166315107173907,0.2386373865729449,0.40197050158678765,0.396416115063158,0.7234217524528503,0.7234217524528503,-0.7264887690544128,-11.277583122253418,1,n-1,q,llama,medical,zh
0.4166315107173907,0.2386373865729449,0.40197050158678765,0.396416115063158,0.7234217524528503,0.7234217524528503,-0.7264887690544128,-11.277583122253418,1,0,q,llama,medical,zh
0.4374332935403796,0.29006097496885974,0.4165965525206998,0.4349730055448054,0.7057158350944519,0.7057158350944519,-0.7352522015571594,-11.426246643066406,1,n-1,a,llama,medical,zh
0.4374332935403796,0.29006097496885974,0.4165965525206998,0.4349730055448054,0.7057158350944519,0.7057158350944519,-0.7352522015571594,-11.426246643066406,1,0,a,llama,medical,zh
0.5861809609329213,0.44364869256022044,0.5847076956110975,0.586935871310541,0.9308624267578125,0.9308624267578125,-0.3085845410823822,-4.793342113494873,2,n-1,q,llama,medical,zh
0.3820526200587019,0.21371497242625453,0.3665294276171249,0.36301096874889566,0.7006946206092834,0.7006946802139282,-0.7564623355865479,-11.742809295654297,2,0,q,llama,medical,zh
0.5041435594561559,0.37764912117518334,0.4873214077118089,0.5023513116428119,0.7873403429985046,0.7873403429985046,-0.5894867777824402,-9.171257972717285,2,n-1,a,llama,medical,zh
0.43462004942024457,0.2798016354395861,0.40844414935457785,0.43257610579689787,0.7027643322944641,0.7027643322944641,-0.7396382093429565,-11.487436294555664,2,0,a,llama,medical,zh
0.5823933998396617,0.45067698759300767,0.5806965262478356,0.5831809047632011,0.9521737098693848,0.9521737098693848,-0.21463170647621155,-3.335578441619873,3,n-1,q,llama,medical,zh
0.3573184151331571,0.19829265028639237,0.3415189464467035,0.34006003588336253,0.6858106255531311,0.6858106255531311,-0.7743939757347107,-12.015352249145508,3,0,q,llama,medical,zh
0.6206016880815993,0.5227576483460766,0.6127031911124055,0.6185129245506447,0.8504496812820435,0.8504496812820435,-0.42152658104896545,-6.55012321472168,3,n-1,a,llama,medical,zh
0.43761313775748434,0.2787118212054469,0.4130920728582833,0.43533038808071883,0.7096362709999084,0.7096362709999084,-0.73139888048172,-11.364760398864746,3,0,a,llama,medical,zh
0.5940332470411589,0.46122419937713255,0.5918840846221123,0.5953304275940811,0.9612293839454651,0.9612295031547546,-0.15342365205287933,-2.382805585861206,4,n-1,q,llama,medical,zh
0.3410058098679897,0.18690233390829944,0.3278416203020035,0.3247180547203491,0.675962507724762,0.675962507724762,-0.7856043577194214,-12.194143295288086,4,0,q,llama,medical,zh
0.6862522715468277,0.6150401280586282,0.6814541831092926,0.6870178573533909,0.8890409469604492,0.8890409469604492,-0.2985956072807312,-4.645720481872559,4,n-1,a,llama,medical,zh
0.42904507313823304,0.27200999579972607,0.40320181089583956,0.42805979692277496,0.6937938332557678,0.6937938332557678,-0.7511832118034363,-11.661382675170898,4,0,a,llama,medical,zh
