rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.1259837832414698,0.021735434692429438,0.08781033148479717,0.10051751358412554,0.5180917978286743,0.5180918574333191,-0.9703355431556702,-15.086870193481445,1,n-1,q,qwen,financial,en
0.1259837832414698,0.021735434692429438,0.08781033148479717,0.10051751358412554,0.5180917978286743,0.5180918574333191,-0.9703355431556702,-15.086870193481445,1,0,q,qwen,financial,en
0.43805611578316017,0.10590026605040868,0.171406301124912,0.3877667170255613,0.7053599953651428,0.7053600549697876,-0.7521089315414429,-11.701532363891602,1,n-1,a,qwen,financial,en
0.43805611578316017,0.10590026605040868,0.171406301124912,0.3877667170255613,0.7053599953651428,0.7053600549697876,-0.7521089315414429,-11.701532363891602,1,0,a,qwen,financial,en
0.5309980177868933,0.322349882358706,0.47919114816810804,0.4788904253592524,0.8291479349136353,0.82914799451828,-0.5470952987670898,-8.498323440551758,2,n-1,q,qwen,financial,en
0.10566374403512388,0.014803598611101892,0.07570166834308653,0.08527622238631596,0.4678563177585602,0.46785634756088257,-1.0215401649475098,-15.843252182006836,2,0,q,qwen,financial,en
0.5312222737240428,0.17095383595859995,0.2241453151771849,0.48302874341684865,0.8054639101028442,0.805463969707489,-0.6070970296859741,-9.447009086608887,2,n-1,a,qwen,financial,en
0.4098792325313978,0.08932351800210142,0.15905834199432628,0.36483013466784886,0.6628865599632263,0.6628866195678711,-0.8043367862701416,-12.509613990783691,2,0,a,qwen,financial,en
0.631995077911621,0.4503748750958535,0.5951290805110402,0.5946005916587399,0.8779235482215881,0.8779235482215881,-0.44554606080055237,-6.920398235321045,3,n-1,q,qwen,financial,en
0.09713540062223852,0.011539888776344556,0.07037069432884151,0.07870066872345438,0.4422649145126343,0.4422649145126343,-1.0468051433563232,-16.258264541625977,3,0,q,qwen,financial,en
0.5568875674939743,0.19571404333517417,0.24656704527726636,0.50956941116206,0.8363162279129028,0.8363162875175476,-0.5547868609428406,-8.637259483337402,3,n-1,a,qwen,financial,en
0.39706049124588005,0.08217757632988862,0.1528651752984505,0.3532377286856702,0.6395354866981506,0.6395354866981506,-0.8322887420654297,-12.947504997253418,3,0,a,qwen,financial,en
0.663940766342854,0.488028532235981,0.6346604614503795,0.6348289892946416,0.8888115286827087,0.8888115882873535,-0.4175291657447815,-6.485997676849365,4,n-1,q,qwen,financial,en
0.09197235964573011,0.00934854508602443,0.06802912849609183,0.07472455246678536,0.42495018243789673,0.42495018243789673,-1.063258409500122,-16.5188045501709,4,0,q,qwen,financial,en
0.565420139641367,0.20451529904243668,0.2545846055069154,0.5177963884685064,0.8449780344963074,0.8449781537055969,-0.5396164655685425,-8.400588035583496,4,n-1,a,qwen,financial,en
0.3882395149577997,0.07745633508459776,0.15012586131440797,0.3461988086277682,0.6228867173194885,0.6228867769241333,-0.8505793213844299,-13.225383758544922,4,0,a,qwen,financial,en
