rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.1976644031885665,0.0801501109685671,0.1574611003416136,0.15792194834527387,0.5704349279403687,0.5704350471496582,-0.8988556265830994,-13.976391792297363,1,n-1,q,llama,medical,en
0.1976644031885665,0.0801501109685671,0.1574611003416136,0.15792194834527387,0.5704349279403687,0.5704350471496582,-0.8988556265830994,-13.976391792297363,1,0,q,llama,medical,en
0.3349186488934308,0.13401658522162951,0.1868041484721347,0.3058970125424085,0.6568682193756104,0.6568682193756104,-0.8000116944313049,-12.445947647094727,1,n-1,a,llama,medical,en
0.3349186488934308,0.13401658522162951,0.1868041484721347,0.3058970125424085,0.6568682193756104,0.6568682193756104,-0.8000116944313049,-12.445947647094727,1,0,a,llama,medical,en
0.5743164831841248,0.3824620264503851,0.5406586176345656,0.5399995925906735,0.8338589072227478,0.8338590264320374,-0.5192652940750122,-8.062739372253418,2,n-1,q,llama,medical,en
0.1642081535974202,0.05481159202819936,0.13080110285766416,0.13120124408025585,0.5083948373794556,0.5083948969841003,-0.9687398076057434,-15.063302993774414,2,0,q,llama,medical,en
0.5093903671309084,0.2588260120262048,0.30817855951598483,0.4790771543369775,0.7754139304161072,0.7754140496253967,-0.6350005269050598,-9.873130798339844,2,n-1,a,llama,medical,en
0.30259864770710054,0.11082395048077437,0.16822625581434197,0.27651039780337916,0.6017637848854065,0.6017638444900513,-0.8626136183738708,-13.418315887451172,2,0,a,llama,medical,en
0.7160759358064224,0.5714229199070631,0.6898456149937044,0.6889919252844001,0.8888981342315674,0.8888981938362122,-0.3841184079647064,-5.958159923553467,3,n-1,q,llama,medical,en
0.15253646042779317,0.04804790777620667,0.12242289025162231,0.12292200577907839,0.48402854800224304,0.48402854800224304,-0.9935573935508728,-15.45126724243164,3,0,q,llama,medical,en
0.5529583394732784,0.3026892416334078,0.3437244394412289,0.5234370885603588,0.8018882274627686,0.8018882870674133,-0.5913928151130676,-9.192544937133789,3,n-1,a,llama,medical,en
0.29486339532999706,0.10220983383288085,0.1627932927253808,0.2698705750046795,0.5761731863021851,0.5761732459068298,-0.8899250626564026,-13.835234642028809,3,0,a,llama,medical,en
0.7489515633433628,0.6181731336288037,0.7322813076412907,0.7318032164202428,0.898716390132904,0.898716390132904,-0.3530243933200836,-5.470557689666748,4,n-1,q,llama,medical,en
0.1461283333243633,0.04183169156778137,0.11711222697695967,0.11709203526657655,0.467123419046402,0.46712344884872437,-1.009713053703308,-15.708074569702148,4,0,q,llama,medical,en
0.5789412353885401,0.32713021410083776,0.3665222114466652,0.5501775761866001,0.8255640268325806,0.8255640864372253,-0.5545669794082642,-8.624436378479004,4,n-1,a,llama,medical,en
0.28994020883634697,0.09850643429265368,0.15788830718551738,0.2658153411887073,0.565149188041687,0.5651492476463318,-0.9026269912719727,-14.042915344238281,4,0,a,llama,medical,en
