rouge1,rouge2,rougeL,rougeLsum,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
0.13224948183757523,0.025109172239697566,0.09195160929987312,0.10471289862944548,0.5161027908325195,0.5161027908325195,-0.9729570150375366,-15.108590126037598,1,n-1,q,chatglm,financial,en
0.13224948183757523,0.025109172239697566,0.09195160929987312,0.10471289862944548,0.5161027908325195,0.5161027908325195,-0.9729570150375366,-15.108590126037598,1,0,q,chatglm,financial,en
0.4232361860335527,0.11262977905501406,0.173663275982559,0.38707077165514897,0.6703855395317078,0.6703855991363525,-0.7923778295516968,-12.316668510437012,1,n-1,a,chatglm,financial,en
0.4232361860335527,0.11262977905501406,0.173663275982559,0.38707077165514897,0.6703855395317078,0.6703855991363525,-0.7923778295516968,-12.316668510437012,1,0,a,chatglm,financial,en
0.5603021252884329,0.3519338532461642,0.5047674570916276,0.5054575489928915,0.8403815031051636,0.8403815031051636,-0.5215134024620056,-8.094764709472656,2,n-1,q,chatglm,financial,en
0.1035202253800172,0.013460191670008195,0.07450359037782481,0.08384248000626404,0.46112293004989624,0.46112295985221863,-1.0275017023086548,-15.938887596130371,2,0,q,chatglm,financial,en
0.5359781920229755,0.1882885728174155,0.22813893976927183,0.5056072206518316,0.7926234602928162,0.7926234602928162,-0.6223293542861938,-9.669120788574219,2,n-1,a,chatglm,financial,en
0.38928336908958217,0.09216794644372006,0.160138937874165,0.3587574785790204,0.6115580797195435,0.6115581393241882,-0.8624112606048584,-13.408510208129883,2,0,a,chatglm,financial,en
0.6866665691689706,0.5053362501753637,0.6545144458940395,0.6545868613966119,0.8957734107971191,0.8957734107971191,-0.405703067779541,-6.30501651763916,3,n-1,q,chatglm,financial,en
0.09775445675837076,0.011545558200596025,0.07131789467638132,0.0793230371888668,0.43469589948654175,0.43469589948654175,-1.053066611289978,-16.345352172851562,3,0,q,chatglm,financial,en
0.5634702469720475,0.21176429207275485,0.24742919240769756,0.5344952497674815,0.8243991136550903,0.8243991732597351,-0.5717767477035522,-8.888166427612305,3,n-1,a,chatglm,financial,en
0.37436674974509393,0.08416345244695772,0.15472219567157378,0.3449863838969015,0.5889954566955566,0.5889954566955566,-0.8873347640037537,-13.790998458862305,3,0,a,chatglm,financial,en
0.746430611814446,0.5828567193682506,0.718219760535508,0.7178348235085491,0.912447988986969,0.912447988986969,-0.3521072268486023,-5.464810371398926,4,n-1,q,chatglm,financial,en
0.0926888604755729,0.010141129361321439,0.06732053347803073,0.07532950952270005,0.41888657212257385,0.41888657212257385,-1.0680755376815796,-16.577415466308594,4,0,q,chatglm,financial,en
0.5744537678697768,0.2206652083194292,0.25606490743306254,0.5455804518272247,0.8353115916252136,0.8353115916252136,-0.5554240345954895,-8.648175239562988,4,n-1,a,chatglm,financial,en
0.36536235558062846,0.07908570803753878,0.15201354088646196,0.33693324272308056,0.5730839967727661,0.5730839967727661,-0.9050308465957642,-14.081069946289062,4,0,a,chatglm,financial,en
