rouge-1,rouge-2,rouge-l,dot,cosine,euclidean,manhattan,loop,refer,mode,model_name,task,language
"{'r': 0.34615384615384615, 'p': 0.33088235294117646, 'f': 0.32857142375759646}","{'r': 0.08229166666666667, 'p': 0.08680555555555555, 'f': 0.08143938923783321}","{'r': 0.24632352941176472, 'p': 0.2676470588235294, 'f': 0.24509803452432832}",0.7486995458602905,0.7486995458602905,-0.6969211101531982,-10.760526657104492,1,n-1,q,glm,legal,zh
"{'r': 0.34615384615384615, 'p': 0.33088235294117646, 'f': 0.32857142375759646}","{'r': 0.08229166666666667, 'p': 0.08680555555555555, 'f': 0.08143938923783321}","{'r': 0.24632352941176472, 'p': 0.2676470588235294, 'f': 0.24509803452432832}",0.7486995458602905,0.7486995458602905,-0.6969211101531982,-10.760526657104492,1,0,q,glm,legal,zh
"{'r': 0.4436434108527132, 'p': 0.44813519813519814, 'f': 0.4457390140019273}","{'r': 0.22070337031609796, 'p': 0.23617678278490783, 'f': 0.22816670157186805}","{'r': 0.31323899538448674, 'p': 0.32580873211282024, 'f': 0.31928514818468634}",0.874047040939331,0.874047040939331,-0.49196356534957886,-7.566496849060059,1,n-1,a,glm,legal,zh
"{'r': 0.4436434108527132, 'p': 0.44813519813519814, 'f': 0.4457390140019273}","{'r': 0.22070337031609796, 'p': 0.23617678278490783, 'f': 0.22816670157186805}","{'r': 0.31323899538448674, 'p': 0.32580873211282024, 'f': 0.31928514818468634}",0.874047040939331,0.874047040939331,-0.49196356534957886,-7.566496849060059,1,0,a,glm,legal,zh
"{'r': 0.5845588235294118, 'p': 0.5833333333333333, 'f': 0.5635635587772558}","{'r': 0.3680555555555556, 'p': 0.3285024154589372, 'f': 0.33048432584264753}","{'r': 0.5661764705882353, 'p': 0.5384615384615384, 'f': 0.5155038713562887}",0.8622254133224487,0.8622254729270935,-0.5140025019645691,-8.06098461151123,2,n-1,q,glm,legal,zh
"{'r': 0.15384615384615385, 'p': 0.19523809523809524, 'f': 0.17206289978868042}","{'r': 0.015625, 'p': 0.021739130434782608, 'f': 0.018181815748760658}","{'r': 0.1360294117647059, 'p': 0.19615384615384618, 'f': 0.16025640543399094}",0.6595453023910522,0.659545361995697,-0.8241779208183289,-12.50682258605957,2,0,q,glm,legal,zh
"{'r': 0.40850815850815847, 'p': 0.4241727941176471, 'f': 0.41567989807590355}","{'r': 0.20505645083470037, 'p': 0.19666141919386937, 'f': 0.20074142225018}","{'r': 0.35481420085647186, 'p': 0.3219042838018742, 'f': 0.3375479102837182}",0.8337152004241943,0.8337150812149048,-0.5765121579170227,-8.924551010131836,2,n-1,a,glm,legal,zh
"{'r': 0.35651162790697677, 'p': 0.3701746323529412, 'f': 0.3622234238215275}","{'r': 0.1603167957574489, 'p': 0.1640701577212107, 'f': 0.16211296691838467}","{'r': 0.30112232250804105, 'p': 0.28390227576974564, 'f': 0.29220746332388514}",0.764271080493927,0.7642711400985718,-0.6787704825401306,-10.432443618774414,2,0,a,glm,legal,zh
